720;A Myc Network Accounts for Similarities between Embryonic Stem and Cancer Cell Transcription Programs;https://api.elsevier.com/content/article/pii/[S0092867410010585];S0092867410010585;Summaryc-Myc (Myc) is an important transcriptional regulator in embryonic stem (ES) cells, somatic cell reprogramming, and cancer. Here, we identify a Myc-centered regulatory network in ES cells by combining protein-protein and protein-DNA interaction studies and show that Myc interacts with the NuA4 complex, a regulator of ES cell identity. In combination with regulatory network information, we define three ES cell modules (Core, Polycomb, and Myc) and show that the modules are functionally separable, illustrating that the overall ES cell transcription program is composed of distinct units. With these modules as an analytical tool, we have reassessed the hypothesis linking an ES cell signature with cancer or cancer stem cells. We find that the Myc module, independent of the Core module, is active in various cancers and predicts cancer outcome. The apparent similarity of cancer and ES cell signatures reflects, in large part, the pervasive nature of Myc regulatory networks.
721;Long-term effect of aspirin on colorectal cancer incidence and mortality: 20-year follow-up of five randomised trials;https://api.elsevier.com/content/article/pii/[S0140673610615437];S0140673610615437;
722;Rheumatoid arthritis;https://api.elsevier.com/content/article/pii/[S0140673610608264];S0140673610608264;
723;Drug harms in the UK: a multicriteria decision analysis;https://api.elsevier.com/content/article/pii/[S0140673610614626];S0140673610614626;
724;Detection of earth rotation with a diamagnetically levitating gyroscope;https://api.elsevier.com/content/article/pii/[S0921452600007535];S0921452600007535;
725;Intestinal Crypt Homeostasis Results from Neutral Competition between Symmetrically Dividing Lgr5 Stem Cells;https://api.elsevier.com/content/article/pii/[S0092867410010640];S0092867410010640;SummaryIntestinal stem cells, characterized by high Lgr5 expression, reside between Paneth cells at the small intestinal crypt base and divide every day. We have carried out fate mapping of individual stem cells by generating a multicolor Cre-reporter. As a population, Lgr5hi stem cells persist life-long, yet crypts drift toward clonality within a period of 1â6 months. We have collected short- and long-term clonal tracing data of individual Lgr5hi cells. These reveal that most Lgr5hi cell divisions occur symmetrically and do not support a model in which two daughter cells resulting from an Lgr5hi cell division adopt divergent fates (i.e., one Lgr5hi cell and one transit-amplifying [TA] cell per division). The cellular dynamics are consistent with a model in which the resident stem cells double their numbers each day and stochastically adopt stem or TA fates. Quantitative analysis shows that stem cell turnover follows a pattern of neutral drift dynamics.
726;Evolutionary hidden information detection by granulation-based fitness approximation;https://api.elsevier.com/content/article/pii/[S1568494609001616];S1568494609001616;
727;Kinetic of solute clustering in neutron irradiated ferritic model alloys and a French pressure vessel steel investigated by atom probe tomography;https://api.elsevier.com/content/article/pii/[S0022311509009088];S0022311509009088;
728;DNA Damage-Mediated Induction of a Chemoresistant Niche;https://api.elsevier.com/content/article/pii/[S0092867410011293];S0092867410011293;SummaryWhile numerous cell-intrinsic processes are known to play decisive roles in chemotherapeutic response, relatively little is known about the impact of the tumor microenvironment on therapeutic outcome. Here, we use a well-established mouse model of Burkitt's lymphoma to show that paracrine factors in the tumor microenvironment modulate lymphoma cell survival following the administration of genotoxic chemotherapy. Specifically, IL-6 and Timp-1 are released in the thymus in response to DNA damage, creating a âchemo-resistant nicheâ that promotes the survival of a minimal residual tumor burden and serves as a reservoir for eventual tumor relapse. Notably, IL-6 is released acutely from thymic endothelial cells in a p38-dependent manner following genotoxic stress, and this acute secretory response precedes the gradual induction of senescence in tumor-associated stromal cells. Thus, conventional chemotherapies can induce tumor regression while simultaneously eliciting stress responses that protect subsets of tumor cells in select anatomical locations from drug action.PaperFlick
729;Effect of daily aspirin on long-term risk of death due to cancer: analysis of individual patient data from randomised trials;https://api.elsevier.com/content/article/pii/[S0140673610621101];S0140673610621101;
730;Users of the world, unite! The challenges and opportunities of Social Media;https://api.elsevier.com/content/article/pii/[S0007681309001232];S0007681309001232;
731;Direct Reprogramming of Fibroblasts into Functional Cardiomyocytes by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867410007713];S0092867410007713;SummaryThe reprogramming of fibroblasts to induced pluripotent stem cells (iPSCs) raises the possibility that a somatic cell could be reprogrammed to an alternative differentiated fate without first becoming a stem/progenitor cell. A large pool of fibroblasts exists in the postnatal heart, yet no single âmaster regulatorâ of direct cardiac reprogramming has been identified. Here, we report that a combination of three developmental transcription factors (i.e., Gata4, Mef2c, and Tbx5) rapidly and efficiently reprogrammed postnatal cardiac or dermal fibroblasts directly into differentiated cardiomyocyte-like cells. Induced cardiomyocytes expressed cardiac-specific markers, had a global gene expression profile similar to cardiomyocytes, and contracted spontaneously. Fibroblasts transplanted into mouse hearts one day after transduction of the three factors also differentiated into cardiomyocyte-like cells. We believe these findings demonstrate that functional cardiomyocytes can be directly reprogrammed from differentiated somatic cells by defined factors. Reprogramming ofÂ endogenous or explanted fibroblasts might provide a source of cardiomyocytes for regenerative approaches.PaperClip
732;Efficacy and safety of dabigatran compared with warfarin at different levels of international normalised ratio control for stroke prevention in atrial fibrillation: an analysis of the RE-LY trial;https://api.elsevier.com/content/article/pii/[S0140673610611944];S0140673610611944;
733;An Integrated Approach to Uncover Drivers of Cancer;https://api.elsevier.com/content/article/pii/[S0092867410012936];S0092867410012936;SummarySystematic characterization of cancer genomes has revealed a staggering number of diverse aberrations that differ among individuals, such that the functional importance and physiological impact of most tumor genetic alterations remain poorly defined. We developed a computational framework that integrates chromosomal copy number and gene expression data for detecting aberrations that promote cancer progression. We demonstrate the utility of this framework using a melanoma data set. Our analysis correctly identified known drivers of melanoma and predicted multiple tumor dependencies. Two dependencies, TBC1D16 and RAB27A, confirmed empirically, suggest that abnormal regulation of protein trafficking contributes to proliferation in melanoma. Together, these results demonstrate the ability of integrative Bayesian approaches to identify candidate drivers with biological, and possibly therapeutic, importance in cancer.
734;The ER UDPase ENTPD5 Promotes Protein N-Glycosylation, the Warburg Effect, and Proliferation in the PTEN Pathway;https://api.elsevier.com/content/article/pii/[S0092867410011803];S0092867410011803;SummaryPI3K and PTEN lipid phosphatase control the level of cellular phosphatidylinositol (3,4,5)-trisphosphate, an activator of AKT kinases that promotes cell growth and survival. Mutations activating AKT are commonly observed in human cancers. We report here that ENTPD5, an endoplasmic reticulum (ER) enzyme, is upregulated in cell lines and primary human tumor samples with active AKT. ENTPD5 hydrolyzes UDP to UMP to promote protein N-glycosylation and folding in ER. Knockdown of ENTPD5 in PTEN null cells causes ER stress and loss of growth factor receptors. ENTPD5, together with cytidine monophosphate kinase-1 and adenylate kinase-1, constitute an ATP hydrolysis cycle that converts ATP to AMP, resulting in a compensatory increase in aerobic glycolysis known as the Warburg effect. The growth of PTEN null cells is inhibited both inÂ vitro and in mouse xenograft tumor models. ENTPD5 is therefore an integral part of the PI3K/PTEN regulatory loop and a potential target for anticancer therapy.
735;Nucleosome-Interacting Proteins Regulated by DNA and Histone Methylation;https://api.elsevier.com/content/article/pii/[S0092867410011827];S0092867410011827;SummaryModifications on histones or on DNA recruit proteins that regulate chromatin function. Here, we use nucleosomes methylated on DNA and on histone H3 in an affinity assay, in conjunction with a SILAC-based proteomic analysis, to identify âcrosstalkâ between these two distinct classes of modification. Our analysis reveals proteins whose binding to nucleosomes is regulated by methylation of CpGs, H3K4, H3K9, and H3K27 or a combination thereof. We identify the origin recognition complex (ORC), including LRWD1 as a subunit, to be a methylation-sensitive nucleosome interactor that is recruited cooperatively by DNA and histone methylation. Other interactors, such as the lysine demethylase Fbxl11/KDM2A, recognize nucleosomes methylated on histones, but their recruitment is disrupted by DNA methylation. These data establish SILAC nucleosome affinity purifications (SNAP) as a tool for studying the dynamics between different chromatin modifications and provide a modification binding âprofileâ for proteins regulated by DNA and histone methylation.
736;The Hallmarks of Cancer;https://api.elsevier.com/content/article/pii/[S0092867400816839];S0092867400816839;
737;Induction of Pluripotent Stem Cells from Mouse Embryonic and Adult Fibroblast Cultures by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867406009767];S0092867406009767;SummaryDifferentiated cells can be reprogrammed to an embryonic-like state by transfer of nuclear contents into oocytes or by fusion with embryonic stem (ES) cells. Little is known about factors that induce this reprogramming. Here, we demonstrate induction of pluripotent stem cells from mouse embryonic or adult fibroblasts by introducing four factors, Oct3/4, Sox2, c-Myc, and Klf4, under ES cell culture conditions. Unexpectedly, Nanog was dispensable. These cells, which we designated iPS (induced pluripotent stem) cells, exhibit the morphology and growth properties of ES cells and express ES cell marker genes. Subcutaneous transplantation of iPS cells into nude mice resulted in tumors containing a variety of tissues from all three germ layers. Following injection into blastocysts, iPS cells contributed to mouse embryonic development. These data demonstrate that pluripotent stem cells can be directly generated from fibroblast cultures by the addition of only a few defined factors.
738;Activation of MMP8 and MMP13 by angiotensin II correlates to severe intra-plaque hemorrhages and collagen breakdown in atherosclerotic lesions with a vulnerable phenotype;https://api.elsevier.com/content/article/pii/[S0021915009000641];S0021915009000641;
739;Tumor Self-Seeding by Circulating Cancer Cells;https://api.elsevier.com/content/article/pii/[S0092867409014378];S0092867409014378;SummaryCancer cells that leave the primary tumor can seed metastases in distant organs, and it is thought that this is a unidirectional process. Here we show that circulating tumor cells (CTCs) can also colonize their tumors of origin, in a process that we call âtumor self-seeding.â Self-seeding of breast cancer, colon cancer, and melanoma tumors in mice is preferentially mediated by aggressive CTCs, including those with bone, lung, or brain-metastatic tropism. We find that the tumor-derived cytokines IL-6 and IL-8 act as CTC attractants whereas MMP1/collagenase-1 and the actin cytoskeleton component fascin-1 are mediators of CTC infiltration into mammary tumors. We show that self-seeding can accelerate tumor growth, angiogenesis, and stromal recruitment through seed-derived factors including the chemokine CXCL1. Tumor self-seeding could explain the relationships between anaplasia, tumor size, vascularity and prognosis, and local recurrence seeded by disseminated cells following ostensibly complete tumor excision.
740;Microalgae for biodiesel production and other applications: A review;https://api.elsevier.com/content/article/pii/[S1364032109001646];S1364032109001646;
741;Immunity, Inflammation, and Cancer;https://api.elsevier.com/content/article/pii/[S0092867410000607];S0092867410000607;Inflammatory responses play decisive roles at different stages of tumor development, including initiation, promotion, malignant conversion, invasion, and metastasis. Inflammation also affects immune surveillance and responses to therapy. Immune cells that infiltrate tumors engage in an extensive and dynamic crosstalk with cancer cells, and some of the molecular events that mediate this dialog have been revealed. This review outlines the principal mechanisms that govern the effects of inflammation and immunity on tumor development and discusses attractive new targets for cancer therapy and prevention.
742;Biodiesel from microalgae;https://api.elsevier.com/content/article/pii/[S0734975007000262];S0734975007000262;
743;Epithelial-Mesenchymal Transitions in Development and Disease;https://api.elsevier.com/content/article/pii/[S0092867409014196];S0092867409014196;The epithelial to mesenchymal transition (EMT) plays crucial roles in the formation of the body plan and in the differentiation of multiple tissues and organs. EMT also contributes to tissue repair, but it can adversely cause organ fibrosis and promote carcinoma progression through a variety of mechanisms. EMT endows cells with migratory and invasive properties, induces stem cell properties, prevents apoptosis and senescence, and contributes to immunosuppression. Thus, the mesenchymal state is associated with the capacity of cells to migrate to distant organs and maintain stemness, allowing their subsequent differentiation into multiple cell types during development and the initiation of metastasis.
744;MicroRNAs: Target Recognition and Regulatory Functions;https://api.elsevier.com/content/article/pii/[S0092867409000087];S0092867409000087;MicroRNAs (miRNAs) are endogenous â¼23 nt RNAs that play important gene-regulatory roles in animals and plants by pairing to the mRNAs of protein-coding genes to direct their posttranscriptional repression. This review outlines the current understanding of miRNA target recognition in animals and discusses the widespread impact of miRNAs on both the expression and evolution of protein-coding genes.
745;Evolutionary hidden information detection by granulation-based fitness approximation;https://api.elsevier.com/content/article/pii/[S1568494609001616];S1568494609001616;
746;Pathogenesis, treatment, and prevention of pneumococcal pneumonia;https://api.elsevier.com/content/article/pii/[S0140673609611144];S0140673609611144;
747;Carbon nanotube-polymer composites: Chemistry, processing, mechanical and electrical properties;https://api.elsevier.com/content/article/pii/[S0079670009000859];S0079670009000859;
748;MicroRNAs - Genomics, Biogenesis, Mechanism, and Function;https://api.elsevier.com/content/article/pii/[S0092867404000455];S0092867404000455;AbstractMicroRNAs (miRNAs) are endogenous â¼22 nt RNAs that can play important regulatory roles in animals and plants by targeting mRNAs for cleavage or translational repression. Although they escaped notice until relatively recently, miRNAs comprise one of the more abundant classes of gene regulatory molecules in multicellular organisms and likely influence the output of many protein-coding genes.
749;The Inflammasomes;https://api.elsevier.com/content/article/pii/[S0092867410000759];S0092867410000759;SummaryInflammasomes are molecular platforms activated upon cellular infection or stress that trigger the maturation of proinflammatory cytokines such as interleukin-1Î² to engage innate immune defenses. Strong associations between dysregulated inflammasome activity and human heritable and acquired inflammatory diseases highlight the importance this pathway in tailoring immune responses. Here, we comprehensively review mechanisms directing normal inflammasome function and its dysregulation in disease. Agonists and activation mechanisms of the NLRP1, NLRP3, IPAF, and AIM2 inflammasomes are discussed. Regulatory mechanisms that potentiate or limit inflammasome activation are examined, as well as emerging links between the inflammasome and pyroptosis and autophagy.
750;The impact of next-generation sequencing technology on genetics;https://api.elsevier.com/content/article/pii/[S0168952508000231];S0168952508000231;
751;Pattern Recognition Receptors and Inflammation;https://api.elsevier.com/content/article/pii/[S0092867410000231];S0092867410000231;Infection of cells by microorganisms activates the inflammatory response. The initial sensing of infection is mediated by innate pattern recognition receptors (PRRs), which include Toll-like receptors, RIG-I-like receptors, NOD-like receptors, and C-type lectin receptors. The intracellular signaling cascades triggered by these PRRs lead to transcriptional expression of inflammatory mediators that coordinate the elimination of pathogens and infected cells. However, aberrant activation of this system leads to immunodeficiency, septic shock, or induction of autoimmunity. In this Review, we discuss the role of PRRs, their signaling pathways, and how they control inflammatory responses.
752;Identification of Selective Inhibitors of Cancer Stem Cells by High-Throughput Screening;https://api.elsevier.com/content/article/pii/[S0092867409007818];S0092867409007818;SummaryScreens for agents that specifically kill epithelial cancer stem cells (CSCs) have not been possible due to the rarity of these cells within tumor cell populations and their relative instability in culture. We describe here an approach to screening for agents with epithelial CSC-specific toxicity. We implemented this method in a chemical screen and discovered compounds showing selective toxicity for breast CSCs. One compound, salinomycin, reduces the proportion of CSCs by &gt,100-fold relative to paclitaxel, a commonly used breast cancer chemotherapeutic drug. Treatment of mice with salinomycin inhibits mammary tumor growth inÂ vivo and induces increased epithelial differentiation of tumor cells. In addition, global gene expression analyses show that salinomycin treatment results in the loss of expression of breast CSC genes previously identified by analyses of breast tissues isolated directly from patients. This study demonstrates the ability to identify agents with specific toxicity for epithelial CSCs.
753;Induction of Pluripotent Stem Cells from Adult Human Fibroblasts by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867407014717];S0092867407014717;SummarySuccessful reprogramming of differentiated human somatic cells into a pluripotent state would allow creation of patient- and disease-specific stem cells. We previously reported generation of induced pluripotent stem (iPS) cells, capable of germline transmission, from mouse somatic cells by transduction of four defined transcription factors. Here, we demonstrate the generation of iPS cells from adult human dermal fibroblasts with the same four factors: Oct3/4, Sox2, Klf4, and c-Myc. Human iPS cells were similar to human embryonic stem (ES) cells in morphology, proliferation, surface antigens, gene expression, epigenetic status of pluripotent cell-specific genes, and telomerase activity. Furthermore, these cells could differentiate into cell types of the three germ layers in vitro and in teratomas. These findings demonstrate that iPS cells can be generated from adult human fibroblasts.
754;Biofuels from microalgaeA review of technologies for production, processing, and extractions of biofuels and co-products;https://api.elsevier.com/content/article/pii/[S1364032109002408];S1364032109002408;
755;Recent developments in cathode materials for lithium ion batteries;https://api.elsevier.com/content/article/pii/[S0378775309015304];S0378775309015304;
756;Survival as a function of HbA"1"c in people with type 2 diabetes: a retrospective cohort study;https://api.elsevier.com/content/article/pii/[S0140673609619693];S0140673609619693;
757;Analysis of Relative Gene Expression Data Using Real-Time Quantitative PCR and the 2^-^@D^@D^C^T Method;https://api.elsevier.com/content/article/pii/[S1046202301912629];S1046202301912629;
758;Synthesis and surface engineering of iron oxide nanoparticles for biomedical applications;https://api.elsevier.com/content/article/pii/[S0142961204009317];S0142961204009317;
759;Strategic human resource management: The evolution of the field;https://api.elsevier.com/content/article/pii/[S1053482209000035];S1053482209000035;
760;Emergence of a new antibiotic resistance mechanism in India, Pakistan, and the UK: a molecular, biological, and epidemiological study;https://api.elsevier.com/content/article/pii/[S1473309910701432];S1473309910701432;SummaryBackgroundGram-negative Enterobacteriaceae with resistance to carbapenem conferred by New Delhi metallo-Î²-lactamase 1 (NDM-1) are potentially a major global health problem. We investigated the prevalence of NDM-1, in multidrug-resistant Enterobacteriaceae in India, Pakistan, and the UK.MethodsEnterobacteriaceae isolates were studied from two major centres in IndiaâChennai (south India), Haryana (north India)âand those referred to the UK's national reference laboratory. Antibiotic susceptibilities were assessed, and the presence of the carbapenem resistance gene blaNDM-1 was established by PCR. Isolates were typed by pulsed-field gel electrophoresis of XbaI-restricted genomic DNA. Plasmids were analysed by S1 nuclease digestion and PCR typing. Case data for UK patients were reviewed for evidence of travel and recent admission to hospitals in India or Pakistan.FindingsWe identified 44 isolates with NDM-1 in Chennai, 26 in Haryana, 37 in the UK, and 73 in other sites in India and Pakistan. NDM-1 was mostly found among Escherichia coli (36) and Klebsiella pneumoniae (111), which were highly resistant to all antibiotics except to tigecycline and colistin. K pneumoniae isolates from Haryana were clonal but NDM-1 producers from the UK and Chennai were clonally diverse. Most isolates carried the NDM-1 gene on plasmids: those from UK and Chennai were readily transferable whereas those from Haryana were not conjugative. Many of the UK NDM-1 positive patients had travelled to India or Pakistan within the past year, or had links with these countries.InterpretationThe potential of NDM-1 to be a worldwide public health problem is great, and co-ordinated international surveillance is needed.FundingEuropean Union, Wellcome Trust, and Wyeth.
761;A MicroRNA Targeting Dicer for Metastasis Control;https://api.elsevier.com/content/article/pii/[S0092867410005532];S0092867410005532;SummaryAlthough specific microRNAs (miRNAs) can be upregulated in cancer, global miRNA downregulation is a common trait of human malignancies. The mechanisms of this phenomenon and the advantages it affords remain poorly understood. Here we identify a microRNA family, miR-103/107, that attenuates miRNA biosynthesis by targeting Dicer, a key component of the miRNA processing machinery. In human breast cancer, high levels of miR-103/107 are associated with metastasis and poor outcome. Functionally, miR-103/107 confer migratory capacities inÂ vitro and empower metastatic dissemination of otherwise nonaggressive cells inÂ vivo. Inhibition of miR-103/107 opposes migration and metastasis of malignant cells. At the cellular level, a key event fostered by miR-103/107 is induction of epithelial-to-mesenchymal transition (EMT), attained by downregulating miR-200 levels. These findings suggest a new pathway by which Dicer inhibition drifts epithelial cancer toward a less-differentiated, mesenchymal fate to foster metastasis.
762;Direct Reprogramming of Fibroblasts into Functional Cardiomyocytes by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867410007713];S0092867410007713;SummaryThe reprogramming of fibroblasts to induced pluripotent stem cells (iPSCs) raises the possibility that a somatic cell could be reprogrammed to an alternative differentiated fate without first becoming a stem/progenitor cell. A large pool of fibroblasts exists in the postnatal heart, yet no single âmaster regulatorâ of direct cardiac reprogramming has been identified. Here, we report that a combination of three developmental transcription factors (i.e., Gata4, Mef2c, and Tbx5) rapidly and efficiently reprogrammed postnatal cardiac or dermal fibroblasts directly into differentiated cardiomyocyte-like cells. Induced cardiomyocytes expressed cardiac-specific markers, had a global gene expression profile similar to cardiomyocytes, and contracted spontaneously. Fibroblasts transplanted into mouse hearts one day after transduction of the three factors also differentiated into cardiomyocyte-like cells. We believe these findings demonstrate that functional cardiomyocytes can be directly reprogrammed from differentiated somatic cells by defined factors. Reprogramming ofÂ endogenous or explanted fibroblasts might provide a source of cardiomyocytes for regenerative approaches.PaperClip
763;Environmental and Genetic Activation of a Brain-Adipocyte BDNF/Leptin Axis Causes Cancer Remission and Inhibition;https://api.elsevier.com/content/article/pii/[S0092867410005659];S0092867410005659;SummaryCancer is influenced by its microenvironment, yet broader, environmental effects also play a role but remain poorly defined. We report here that mice living in an enriched housing environment show reduced tumor growth and increased remission. We found this effect in melanoma and colon cancer models, and that it was not caused by physical activity alone. Serum from animals held in an enriched environment (EE) inhibited cancer proliferation inÂ vitro and was markedly lower in leptin. Hypothalamic brain-derived neurotrophic factor (BDNF) was selectively upregulated by EE, and its genetic overexpression reduced tumor burden, whereas BDNF knockdown blocked the effect of EE. Mechanistically, we show that hypothalamic BDNF downregulated leptin production in adipocytes via sympathoneural Î²-adrenergic signaling. These results suggest that genetic or environmental activation of this BDNF/leptin axis may have therapeutic significance for cancer.PaperFlick
764;Cell Signaling by Receptor Tyrosine Kinases;https://api.elsevier.com/content/article/pii/[S0092867410006653];S0092867410006653;Recent structural studies of receptor tyrosine kinases (RTKs) have revealed unexpected diversity in the mechanisms of their activation by growth factor ligands. Strategies for inducing dimerization by ligand binding are surprisingly diverse, as are mechanisms that couple this event to activation of the intracellular tyrosine kinase domains. As our understanding of these details becomes increasingly sophisticated, it provides an important context for therapeutically countering the effects of pathogenic RTK mutations in cancer and other diseases. Much remains to be learned, however, about the complex signaling networks downstream from RTKs and how alterations in these networks are translated into cellular responses.
765;The Hallmarks of Cancer;https://api.elsevier.com/content/article/pii/[S0092867400816839];S0092867400816839;
766;Induction of Pluripotent Stem Cells from Mouse Embryonic and Adult Fibroblast Cultures by Defined Factors;https://api.elsevier.com/content/article/pii/[S0092867406009767];S0092867406009767;SummaryDifferentiated cells can be reprogrammed to an embryonic-like state by transfer of nuclear contents into oocytes or by fusion with embryonic stem (ES) cells. Little is known about factors that induce this reprogramming. Here, we demonstrate induction of pluripotent stem cells from mouse embryonic or adult fibroblasts by introducing four factors, Oct3/4, Sox2, c-Myc, and Klf4, under ES cell culture conditions. Unexpectedly, Nanog was dispensable. These cells, which we designated iPS (induced pluripotent stem) cells, exhibit the morphology and growth properties of ES cells and express ES cell marker genes. Subcutaneous transplantation of iPS cells into nude mice resulted in tumors containing a variety of tissues from all three germ layers. Following injection into blastocysts, iPS cells contributed to mouse embryonic development. These data demonstrate that pluripotent stem cells can be directly generated from fibroblast cultures by the addition of only a few defined factors.
767;GPR120 Is an Omega-3 Fatty Acid Receptor Mediating Potent Anti-inflammatory and Insulin-Sensitizing Effects;https://api.elsevier.com/content/article/pii/[S0092867410008883];S0092867410008883;SummaryOmega-3 fatty acids (Ï-3 FAs), DHA and EPA, exert anti-inflammatory effects, but the mechanisms are poorly understood. Here, we show that the G protein-coupled receptor 120 (GPR120) functions as an Ï-3 FA receptor/sensor. Stimulation of GPR120 with Ï-3 FAs or a chemical agonist causes broad anti-inflammatory effects in monocytic RAW 264.7 cells and in primary intraperitoneal macrophages. All of these effects are abrogated by GPR120 knockdown. Since chronic macrophage-mediated tissue inflammation is a key mechanism for insulin resistance in obesity, we fed obese WT and GPR120 knockout mice a high-fat diet with or without Ï-3 FA supplementation. The Ï-3 FA treatment inhibited inflammation and enhanced systemic insulin sensitivity in WT mice, but was without effect in GPR120 knockout mice. In conclusion, GPR120 is a functional Ï-3 FA receptor/sensor and mediates potent insulin sensitizing and antidiabetic effects in vivo by repressing macrophage-induced tissue inflammation.PaperFlick
768;Evolutionary hidden information detection by granulation-based fitness approximation;https://api.elsevier.com/content/article/pii/[S1568494609001616];S1568494609001616;
769;Angiotensin-receptor blockade and risk of cancer: meta-analysis of randomised controlled trials;https://api.elsevier.com/content/article/pii/[S1470204510701066];S1470204510701066;
770;Dendritic Function of Tau Mediates Amyloid-@b Toxicity in Alzheimer's Disease Mouse Models;https://api.elsevier.com/content/article/pii/[S0092867410007269];S0092867410007269;SummaryAlzheimer's disease (AD) is characterized by amyloid-Î² (AÎ²) and tau deposition in brain. It has emerged that AÎ² toxicity is tau dependent, although mechanistically this link remains unclear. Here, we show that tau, known as axonal protein, has a dendritic function in postsynaptic targeting of the Src kinase Fyn, a substrate of which is the NMDA receptor (NR). Missorting of tau in transgenic mice expressing truncated tau (Îtau) and absence of tau in tauâ/â mice both disrupt postsynaptic targeting of Fyn. This uncouples NR-mediated excitotoxicity and hence mitigates AÎ² toxicity. Îtau expression and tau deficiency prevent memory deficits and improve survival in AÎ²-forming APP23 mice, a model of AD. These deficits are also fully rescued with a peptide that uncouples the Fyn-mediated interaction of NR and PSD-95 inÂ vivo. Our findings suggest that this dendritic role of tau confers AÎ² toxicity at the postsynapse with direct implications for pathogenesis and treatment of AD.
771;Effect of intensive treatment of hyperglycaemia on microvascular outcomes in type 2 diabetes: an analysis of the ACCORD randomised trial;https://api.elsevier.com/content/article/pii/[S0140673610605764];S0140673610605764;
772;Discovery of a Proneurogenic, Neuroprotective Chemical;https://api.elsevier.com/content/article/pii/[S0092867410006720];S0092867410006720;SummaryAn inÂ vivo screen was performed in search of chemicals capable of enhancing neuron formation in the hippocampus of adult mice. Eight of 1000 small molecules tested enhanced neuron formation in the subgranular zone of the dentate gyrus. Among these was an aminopropyl carbazole, designated P7C3, endowed with favorable pharmacological properties. InÂ vivo studies gave evidence that P7C3 exerts its proneurogenic activity by protecting newborn neurons from apoptosis. Mice missing the gene encoding neuronal PAS domain protein 3 (NPAS3) are devoid of hippocampal neurogenesis and display malformation and electrophysiological dysfunction of the dentate gyrus. Prolonged administration of P7C3 to npas3â/â mice corrected these deficits by normalizing levels of apoptosis of newborn hippocampal neurons. Prolonged administration of P7C3 to aged rats also enhanced neurogenesis in the dentate gyrus, impeded neuron death, and preserved cognitive capacity as a function of terminal aging.PaperClip
773;A Large Intergenic Noncoding RNA Induced by p53 Mediates Global Gene Repression in the p53 Response;https://api.elsevier.com/content/article/pii/[S0092867410007300];S0092867410007300;SummaryRecently, more than 1000 large intergenic noncoding RNAs (lincRNAs) have been reported. These RNAs are evolutionarily conserved in mammalian genomes and thus presumably function in diverse biologicalÂ processes. Here, we report the identification of lincRNAs that are regulated by p53. One of these lincRNAs (lincRNA-p21) serves as a repressor in p53-dependent transcriptional responses. Inhibition of lincRNA-p21 affects the expression of hundreds of gene targets enriched for genes normally repressed by p53. The observed transcriptional repression by lincRNA-p21 is mediated through the physical association with hnRNP-K. This interaction is required for proper genomic localization of hnRNP-K at repressed genes and regulation of p53 mediates apoptosis. We propose a model whereby transcription factors activate lincRNAs that serve as key repressors by physically associating with repressive complexes and modulate their localization to sets of previously active genes.PaperFlick
774;Acute liver failure;https://api.elsevier.com/content/article/pii/[S0140673610602747];S0140673610602747;
775;Liver disease in pregnancy;https://api.elsevier.com/content/article/pii/[S0140673609614951];S0140673609614951;
776;Integrative Genomic Profiling of Human Prostate Cancer;https://api.elsevier.com/content/article/pii/[S1535610810002382];S1535610810002382;SummaryAnnotation of prostate cancer genomes provides a foundation for discoveries that can impact disease understanding and treatment. Concordant assessment of DNA copy number, mRNA expression, and focused exon resequencing in 218 prostate cancer tumors identified the nuclear receptor coactivator NCOA2 as an oncogene in â¼11% of tumors. Additionally, the androgen-driven TMPRSS2-ERG fusion was associated with a previously unrecognized, prostate-specific deletion at chromosome 3p14 that implicates FOXP1, RYBP, and SHQ1 as potential cooperative tumor suppressors. DNA copy-number data from primary tumors revealed that copy-number alterations robustly define clusters of low- and high-risk disease beyond that achieved by Gleason score. The genomic and clinical outcome data from these patients are now made available as a public resource.
777;Immunity, Inflammation, and Cancer;https://api.elsevier.com/content/article/pii/[S0092867410000607];S0092867410000607;Inflammatory responses play decisive roles at different stages of tumor development, including initiation, promotion, malignant conversion, invasion, and metastasis. Inflammation also affects immune surveillance and responses to therapy. Immune cells that infiltrate tumors engage in an extensive and dynamic crosstalk with cancer cells, and some of the molecular events that mediate this dialog have been revealed. This review outlines the principal mechanisms that govern the effects of inflammation and immunity on tumor development and discusses attractive new targets for cancer therapy and prevention.
778;Celecoxib versus omeprazole and diclofenac in patients with osteoarthritis and rheumatoid arthritis (CONDOR): a randomised trial;https://api.elsevier.com/content/article/pii/[S0140673610606733];S0140673610606733;
779;HDL cholesterol and residual risk of first cardiovascular events after treatment with potent statin therapy: an analysis from the JUPITER trial;https://api.elsevier.com/content/article/pii/[S0140673610607131];S0140673610607131;
